model,prompt_id,task,topic,observed_condition,layer,subspace_family,k,rep,rank_whitened_jb,rho,v_access,v_inaccess,entropy_before,varentropy_before,semantic_entropy_proxy_before,trace_fim,grad_norm_sq,logit_norm,strict_orth_ls_norm,accessible_ls_norm
distilbert-base-uncased,0,ambiguous_open,open,ambiguous,4,random,8,1,8,0.4723287766638815,0.18531741601558144,0.20703093363294572,2.3140309852836727,0.3923483496485263,1.3271795368753718,0.10382272921012875,0.003728303345036303,30.896151382911242,7.25992696947129e-15,6.688028575868112
distilbert-base-uncased,1,factual_deep,capital,correct,4,state_pca,1,0,1,0.11370898303978601,0.01480588360025198,0.11540268220031898,2.4203347822489114,0.13020856580057072,1.3653721372888685,0.017602129006861016,0.00026061507319220323,23.581595379229327,1.1102230246251565e-16,0.917137741338403
distilbert-base-uncased,1,factual_deep,capital,correct,4,delta_pca,1,0,1,0.04537717192369057,0.0059084964762696835,0.12430006932430131,2.4203347822489114,0.13020856580057072,1.3653721372888685,0.008873135143558199,5.242688772917826e-05,23.581595379229327,0.0,0.8160183827029076
distilbert-base-uncased,1,factual_deep,capital,correct,4,random,1,0,1,0.1823602168216438,0.02374486229142739,0.10646370350914355,2.4203347822489114,0.13020856580057072,1.3653721372888685,0.011033304454419704,0.0002619842948895883,23.581595379229327,1.249000902703301e-16,1.467006460607894
distilbert-base-uncased,1,factual_deep,capital,correct,4,random,1,1,1,0.008590967007425902,0.0011186174928769495,0.129089948307694,2.4203347822489114,0.13020856580057072,1.3653721372888685,0.005036069280871726,5.633435192923357e-06,23.581595379229327,1.1102230246251565e-16,0.4712973037864989
distilbert-base-uncased,1,factual_deep,capital,correct,4,state_pca,4,0,4,0.5042187743084753,0.06565360345242834,0.06455496234814262,2.4203347822489114,0.13020856580057072,1.3653721372888685,0.038817695374575495,0.00047238365437245834,23.581595379229327,1.191874962812805e-15,5.308213621777213
distilbert-base-uncased,1,factual_deep,capital,correct,4,delta_pca,4,0,4,0.5085243848146082,0.06621423082132777,0.06399433497924316,2.4203347822489114,0.13020856580057072,1.3653721372888685,0.03137620981845109,0.0002910924030270968,23.581595379229327,2.0267272597439194e-15,5.2475700135127825
distilbert-base-uncased,1,factual_deep,capital,correct,4,random,4,0,4,0.12227384794082949,0.0159211023752925,0.11428746342527844,2.4203347822489114,0.13020856580057072,1.3653721372888685,0.06757636126713533,0.00015868270914818998,23.581595379229327,4.0602906698849454e-16,1.285669080234113
distilbert-base-uncased,1,factual_deep,capital,correct,4,random,4,1,4,0.3491034433987704,0.04545625868099469,0.08475230711957622,2.4203347822489114,0.13020856580057072,1.3653721372888685,0.0359722464116606,0.00024944826596448946,23.581595379229327,2.036597868132283e-15,3.5075321971687115
distilbert-base-uncased,1,factual_deep,capital,correct,4,state_pca,8,0,8,0.6353803098821559,0.08273195888767786,0.047476606912893175,2.4203347822489114,0.13020856580057072,1.3653721372888685,0.0785734801257297,0.0008276137591384171,23.581595379229327,2.8234392548464093e-15,4.630834751366002
distilbert-base-uncased,1,factual_deep,capital,correct,4,delta_pca,8,0,8,0.7589192860825253,0.09881779179919882,0.031390774001372024,2.4203347822489114,0.13020856580057072,1.3653721372888685,0.09110625832038663,0.0007316529262033763,23.581595379229327,3.483628821440776e-15,4.884135245936299
distilbert-base-uncased,1,factual_deep,capital,correct,4,random,8,0,8,0.7652954041961156,0.09964801699414445,0.030560548806426505,2.4203347822489114,0.13020856580057072,1.3653721372888685,0.10080198609427299,0.0010459769531242485,23.581595379229327,4.684632229246829e-15,5.923484421807044
distilbert-base-uncased,1,factual_deep,capital,correct,4,random,8,1,8,0.7983877341334227,0.1039569218142805,0.02625164398629039,2.4203347822489114,0.13020856580057072,1.3653721372888685,0.08604625053019865,0.0011167447641793405,23.581595379229327,2.967713898597949e-15,9.171112847710566
distilbert-base-uncased,2,factual_simple,capital,correct,4,state_pca,1,0,1,0.05272925870730884,0.007398467461181421,0.1329120099200588,2.4105349624725374,0.14031047738124022,1.3445141218447954,0.01299673464611021,9.615591838085563e-05,24.545176478379297,5.551115123125783e-17,0.7544904690759615
distilbert-base-uncased,2,factual_simple,capital,correct,4,delta_pca,1,0,1,0.06068737376137599,0.008515074383472418,0.1317954029977678,2.4105349624725374,0.14031047738124022,1.3445141218447954,0.007868154053086714,6.69979170226535e-05,24.545176478379297,5.551115123125783e-17,1.0402980772319614
distilbert-base-uncased,2,factual_simple,capital,correct,4,random,1,0,1,0.4128643541444288,0.05792919462370223,0.08238128275753796,2.4105349624725374,0.14031047738124022,1.3445141218447954,0.01784673773746505,0.0010338471437917828,24.545176478379297,5.828670879282072e-16,1.801645430430975
distilbert-base-uncased,2,factual_simple,capital,correct,4,random,1,1,1,0.02734389405228511,0.003836634827938179,0.13647384255330208,2.4105349624725374,0.14031047738124022,1.3445141218447954,0.004377298008327751,1.6794093991014636e-05,24.545176478379297,2.7755575615628914e-16,0.9362076276123352
distilbert-base-uncased,2,factual_simple,capital,correct,4,state_pca,4,0,4,0.32220506269371973,0.04520874616120825,0.09510173122003193,2.4105349624725374,0.14031047738124022,1.3445141218447954,0.03878562202175536,0.00032159196697725183,24.545176478379297,1.7530013745756942e-15,2.966434576231464
distilbert-base-uncased,2,factual_simple,capital,correct,4,delta_pca,4,0,4,0.42068536773324966,0.059026564773954855,0.08128391260728536,2.4105349624725374,0.14031047738124022,1.3445141218447954,0.027169740412527253,0.00022239630223161195,24.545176478379297,1.878224129100172e-15,5.262407141155454
distilbert-base-uncased,2,factual_simple,capital,correct,4,random,4,0,4,0.3120092434674327,0.04377816589827509,0.09653231148296515,2.4105349624725374,0.14031047738124022,1.3445141218447954,0.06124306843805415,0.00033054315815904265,24.545176478379297,5.266250202865052e-16,2.6657705969129633
distilbert-base-uncased,2,factual_simple,capital,correct,4,random,4,1,4,0.4763108147436991,0.06683139779853589,0.0734790795827043,2.4105349624725374,0.14031047738124022,1.3445141218447954,0.0430152803884421,0.000636760823553199,24.545176478379297,1.9889465186424677e-15,4.159965890227323
distilbert-base-uncased,2,factual_simple,capital,correct,4,state_pca,8,0,8,0.5364863877629537,0.07527466117555719,0.06503581620568302,2.4105349624725374,0.14031047738124022,1.3445141218447954,0.07902555631307646,0.0006081939843646185,24.545176478379297,6.433548447071411e-15,5.469012345449873
distilbert-base-uncased,2,factual_simple,capital,correct,4,delta_pca,8,0,8,0.7665840861328462,0.10755977907816143,0.03275069830307886,2.4105349624725374,0.14031047738124022,1.3445141218447954,0.08109150336040591,0.0007659203634536222,24.545176478379297,3.2258618500352913e-15,9.080337200979471
distilbert-base-uncased,2,factual_simple,capital,correct,4,random,8,0,8,0.6314177807158755,0.08859453023924775,0.05171594714199253,2.4105349624725374,0.14031047738124022,1.3445141218447954,0.10993942589938958,0.002170959947913704,24.545176478379297,2.3500631286254497e-15,3.5172413181513407
distilbert-base-uncased,2,factual_simple,capital,correct,4,random,8,1,8,0.6481339210950982,0.0909399798758283,0.04937049750541198,2.4105349624725374,0.14031047738124022,1.3445141218447954,0.10664308894728165,0.0016177151214276577,24.545176478379297,3.615503327551986e-15,2.9873961258688797
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,4,state_pca,1,0,1,0.14265411544099113,0.13772554846842547,0.8277253818652008,1.9962868623733734,0.9654509303336232,1.2063280362439208,0.03110185673012571,0.00428352027654297,30.762422575695727,1.762479051592436e-15,2.1043312131390253
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,4,delta_pca,1,0,1,0.26109240341838885,0.25207190378332606,0.7133790265503006,1.9962868623733734,0.9654509303336232,1.2063280362439208,0.012494818233264374,0.0031495926194855675,30.762422575695727,1.1102230246251565e-15,4.491560453498952
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,4,random,1,0,1,0.02733513308339972,0.026390729666161752,0.9390602006674649,1.9962868623733734,0.9654509303336232,1.2063280362439208,0.02360988757484329,0.0006230821604361633,30.762422575695727,4.579669976578771e-16,1.0572525455487094
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,4,random,1,1,1,0.0017351786895025163,0.0016752298800752873,0.9637757004535513,1.9962868623733734,0.9654509303336232,1.2063280362439208,0.004353842632949852,7.2936872718632556e-06,30.762422575695727,1.0547118733938987e-15,0.620298657871215
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,4,state_pca,4,0,4,0.6965463081677705,0.672481281241027,0.29296964909260126,1.9962868623733734,0.9654509303336232,1.2063280362439208,0.114424984650841,0.012334331665133523,30.762422575695727,7.977833144794149e-15,6.787268256814459
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,4,delta_pca,4,0,4,0.8210260192692603,0.7926603341316214,0.17279059620200413,1.9962868623733734,0.9654509303336232,1.2063280362439208,0.04152030379743507,0.009087715211184861,30.762422575695727,1.2637659472395736e-14,9.933504632176408
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,4,random,4,0,4,0.5855022850988589,0.5652737258611576,0.4001772044724682,1.9962868623733734,0.9654509303336232,1.2063280362439208,0.022982409176586144,0.003296461221800343,30.762422575695727,9.843490533042616e-15,10.69146074356825
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,4,random,4,1,4,0.1675147149254732,0.16172723736937036,0.8037236929642559,1.9962868623733734,0.9654509303336232,1.2063280362439208,0.04652179100273509,0.0028523372879664393,30.762422575695727,3.011959563148489e-15,4.881538012792739
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,4,state_pca,8,0,8,0.939065205176201,0.9066213759813012,0.058829554352327264,1.9962868623733734,0.9654509303336232,1.2063280362439208,0.19145161868427624,0.02002956841573043,30.762422575695727,1.6689250134298816e-14,8.697056981154473
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,4,delta_pca,8,0,8,0.914798436954799,0.8831930020257581,0.08225792830786897,1.9962868623733734,0.9654509303336232,1.2063280362439208,0.14563533296176964,0.023685382438293788,30.762422575695727,7.89683929526891e-15,15.31753038929939
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,4,random,8,0,8,0.7621377051404513,0.7358065564701839,0.229644373863443,1.9962868623733734,0.9654509303336232,1.2063280362439208,0.05894991463469074,0.009477877521467793,30.762422575695727,1.06962368691206e-14,16.72761696068876
distilbert-base-uncased,3,ambiguous_open,open,ambiguous,4,random,8,1,8,0.788587417681718,0.7613424560502069,0.20410847428341944,1.9962868623733734,0.9654509303336232,1.2063280362439208,0.06133008867220585,0.004829387509150889,30.762422575695727,9.191454887039944e-15,34.26047986674924
distilbert-base-uncased,4,factual_deep,culture,error,4,state_pca,1,0,1,0.026528610132669595,0.04003364036356761,1.469040531383816,1.4155895919305144,1.5090741717473861,0.6652744480156472,0.004698633998156081,0.00018810342368221262,19.80364090299894,7.771561172376096e-16,2.9189505207816278
distilbert-base-uncased,4,factual_deep,culture,error,4,delta_pca,1,0,1,0.22288141679344323,0.33634458944544865,1.1727295823019344,1.4155895919305144,1.5090741717473861,0.6652744480156472,0.0030031160835806213,0.0010100818461889498,19.80364090299894,7.494005416219807e-15,10.582935834986062
distilbert-base-uncased,4,factual_deep,culture,error,4,random,1,0,1,0.7964176618486684,1.2018533234192668,0.30722084832811636,1.4155895919305144,1.5090741717473861,0.6652744480156472,0.00781252495239857,0.009389509078336153,19.80364090299894,6.938893903907228e-17,12.403093729285528
distilbert-base-uncased,4,factual_deep,culture,error,4,random,1,1,1,0.3653068944988592,0.5512751992494747,0.9577989724979088,1.4155895919305144,1.5090741717473861,0.6652744480156472,0.0016256314003044367,0.0008961702741090295,19.80364090299894,3.552713678800501e-15,18.41506210007725
distilbert-base-uncased,4,factual_deep,culture,error,4,state_pca,4,0,4,0.16488850581330053,0.24882898534087008,1.2602451864065136,1.4155895919305144,1.5090741717473861,0.6652744480156472,0.01775430856482581,0.0015603150297100223,19.80364090299894,5.443490401604861e-15,6.648652545864268
distilbert-base-uncased,4,factual_deep,culture,error,4,delta_pca,4,0,4,0.43092036079215074,0.6502907865514984,0.8587833851958845,1.4155895919305144,1.5090741717473861,0.6652744480156472,0.010601788714731969,0.0035220104142292923,19.80364090299894,5.301532913828751e-15,11.829645913674492
distilbert-base-uncased,4,factual_deep,culture,error,4,random,4,0,4,0.6482890759200818,0.9783163002969739,0.5307578714504085,1.4155895919305144,1.5090741717473861,0.6652744480156472,0.0069488755261638965,0.0025415777223292157,19.80364090299894,1.2006845148878198e-14,22.030280121868284
distilbert-base-uncased,4,factual_deep,culture,error,4,random,4,1,4,0.7609737180391354,1.148365783271435,0.36070838847594827,1.4155895919305144,1.5090741717473861,0.6652744480156472,0.011744674042865626,0.004425187103934439,19.80364090299894,1.0331637877786763e-14,19.16292677833597
distilbert-base-uncased,4,factual_deep,culture,error,4,state_pca,8,0,8,0.8172256324704003,1.2332540944510006,0.2758200772963834,1.4155895919305144,1.5090741717473861,0.6652744480156472,0.03703380532763937,0.014881152655324973,19.80364090299894,2.171727915069041e-14,24.241432651287283
distilbert-base-uncased,4,factual_deep,culture,error,4,delta_pca,8,0,8,0.6515145792969127,0.9831838241338333,0.5258903476135499,1.4155895919305144,1.5090741717473861,0.6652744480156472,0.021022201901086845,0.007822560226476288,19.80364090299894,1.8515111858293103e-14,23.74382664632999
distilbert-base-uncased,4,factual_deep,culture,error,4,random,8,0,8,0.9921031701327341,1.497157269756009,0.011916901991373272,1.4155895919305144,1.5090741717473861,0.6652744480156472,0.015914198490364496,0.0035127551468802235,19.80364090299894,2.7347173008205405e-14,37.5301473995156
distilbert-base-uncased,4,factual_deep,culture,error,4,random,8,1,8,0.9841816380053707,1.4852030902219377,0.023871081525444114,1.4155895919305144,1.5090741717473861,0.6652744480156472,0.0268170394572229,0.016237078208473973,19.80364090299894,3.161697851129658e-14,36.56507549612261
distilbert-base-uncased,5,factual_simple,common,correct,4,state_pca,1,0,1,0.011758429293111272,0.0015927714586925212,0.13386507065510522,2.4196530565950543,0.1354578421137976,1.3578853996478273,0.03173904968029616,5.0553052456799675e-05,32.828445664417984,2.7755575615628914e-17,0.2240163789208493
distilbert-base-uncased,5,factual_simple,common,correct,4,delta_pca,1,0,1,0.0011558711536494791,0.00015657181223494439,0.1353012703015628,2.4196530565950543,0.1354578421137976,1.3578853996478273,0.018949143019696663,2.9669016628930546e-06,32.828445664417984,6.938893903907228e-17,0.09089960632203133
distilbert-base-uncased,5,factual_simple,common,correct,4,random,1,0,1,0.31988816168464224,0.04333136009955127,0.09212648201424646,2.4196530565950543,0.1354578421137976,1.3578853996478273,0.01158130746408145,0.000501833804149734,32.828445664417984,9.020562075079397e-17,1.934293465824847
distilbert-base-uncased,5,factual_simple,common,correct,4,random,1,1,1,2.7683945510194745e-05,3.7500075200069396e-06,0.1354540921062777,2.4196530565950543,0.1354578421137976,1.3578853996478273,0.02225773428173796,8.346667093483376e-08,32.828445664417984,1.249000902703301e-16,0.012980026903461119
distilbert-base-uncased,5,factual_simple,common,correct,4,state_pca,4,0,4,0.441609880015069,0.059819521402974384,0.07563832071082328,2.4196530565950543,0.1354578421137976,1.3578853996478273,0.07533416595735302,0.0006662666289808199,32.828445664417984,1.7492619859936476e-15,3.317186096809254
distilbert-base-uncased,5,factual_simple,common,correct,4,delta_pca,4,0,4,0.49634745037470074,0.06723415456644227,0.06822368754735558,2.4196530565950543,0.1354578421137976,1.3578853996478273,0.06753111339130485,0.0013427757145410809,32.828445664417984,2.6442193687558188e-15,2.0591573668235648
distilbert-base-uncased,5,factual_simple,common,correct,4,random,4,0,4,0.17335859685914445,0.023482781442415505,0.11197506067138221,2.4196530565950543,0.1354578421137976,1.3578853996478273,0.052206126816741034,0.0004306328164665492,32.828445664417984,2.2233931234159104e-15,2.0060578366864728
